id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
23530514,UCR,,,PreservedSpecimen,UCR-BPS-289482,,UCR-289482,,,,,,,"Quercus engelmannii X durata var. gabrielensis",,"E. Greene",,,,,,,"A.C. Sanders",2019,,,,,,"R.G. Swinney",,17211,2015-04-22,2015,4,22,112,,2015-4-22,"Solitary, the only individual noted in Eaton Cyn. Nat. Area. 5.5 m tall, flaking bark sections included.","Station Fire area of 2009; cyn. bottom, chaparral and coastal sage scrub, no riparian element, dominants incl. Salvia mellifera, Rhus ovata, Artemisia californica, Acmispon glaber, Malosma, Phacelia cicutaria, Eriogonum fasciculatum, Bromus diandrus.",,,,,,,,,,,,,,,,,"United States",California,"Los Angeles",,"Pasadena, Eaton Canyon Natural Area and Nature Center, 1750 N. Altadena Drive, in Coyote Canyon, 0.2-0.5 mile east of Eaton Cyn. stream bottom",,,,34.18667,-118.09861,,,"T1N R12W sec12",,,GoogleEarthRGS,,,378,,,,,,,,,"2019-10-27 17:03:23",3600005,9,urn:uuid:f419b6bd-fea7-4092-b243-984d0853d612,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23530514
23532079,UCR,,,PreservedSpecimen,UCR-BPS-291283,,UCR-291283,,,,,,,"Quercus engelmannii >> berberidifolia",,"E. Greene",,,,,,,,,,,,,,"Mitch Provance",,17368,2012-03-22,2012,3,22,82,,2012-3-22,"Arborescent shrub about 30 ft. tall.","Steep slope with oak woodland and coastal sage scrub.",,,,,,,,,,,,,,,,,"United States",California,Riverside,,"North of Banning, west side of Midas Canyon, along west side of Bluff St., 02. miles SSW of FR 2S01",,,,33.96164,-116.89831,,,,,,GoogleEarthMCP,,,966,,,,,,,,,"2019-10-27 17:03:24",3601648,9,urn:uuid:64a56350-edb2-4f3a-ae6d-ffa901fe66cc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23532079
23905940,UNLV,,,PreservedSpecimen,9db6b5f8-d9d7-4709-b600-8326eabf6fbe,04307,UNLV0001314,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus engelmannii",97557,Greene,Quercus,,engelmannii,,,Species,,,,,,,,"Enari L",,,,1969,,,,,,"large trees",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, locality",,,,,,,,,,,,,"United States",California,"Los Angeles",,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2021-07-16 16:48:07",04307,458,urn:uuid:9db6b5f8-d9d7-4709-b600-8326eabf6fbe,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23905940
23905983,UNLV,,,PreservedSpecimen,53d3b36e-839d-48bf-9779-08943a8b9dc0,04352,UNLV0001315,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus engelmannii",97557,Greene,Quercus,,engelmannii,,,Species,,,,,,,,"J. Benedict",,,,1967,,,,,,"common, tree 17 m tall, in sun",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",California,"San Diego",,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2021-07-16 16:48:07",04352,458,urn:uuid:53d3b36e-839d-48bf-9779-08943a8b9dc0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23905983
23907927,UNLV,,,PreservedSpecimen,e694ef3c-d97b-4334-a166-3bf08c56968d,06283,UNLV0001316,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus engelmannii",97557,Greene,Quercus,,engelmannii,,,Species,,,,,,,,"Henrickson J",,,,1969,,,,,,"12 in diameter, in open plateau",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",California,Riverside,,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2021-07-16 16:48:07",06283,458,urn:uuid:e694ef3c-d97b-4334-a166-3bf08c56968d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23907927
23934273,UNLV,,,PreservedSpecimen,6c5a03a6-52b9-4e5f-b4ec-5bcb1499cd5b,31888,UNLV0001317,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus engelmannii",97557,Greene,Quercus,,engelmannii,,,Species,,,,,,,,"Pitzer B",,,,1988,,,,,,"very large multiple stemmed arborescent shrub, from 2 ft above ground, bark fairly smooth, whitish",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",California,"San Diego",,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2021-07-16 16:48:07",31888,458,urn:uuid:6c5a03a6-52b9-4e5f-b4ec-5bcb1499cd5b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23934273
23934290,UNLV,,,PreservedSpecimen,1c68de50-dae3-4bed-bf0a-a49915b050b8,31906,UNLV0001318,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus engelmannii",97557,Greene,Quercus,,engelmannii,,,Species,,,,,,,,"Pitzer B",,,,1989,,,,,,"tree ca 30 ft high, trunk ca 7 in dbh, not bifurcated",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, verbatimCoordinates, habitat",,,,,,,,,,,,,"United States",California,"San Diego",,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2021-07-16 16:48:07",31906,458,urn:uuid:1c68de50-dae3-4bed-bf0a-a49915b050b8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23934290
24452870,SDSU,,SDSU,PreservedSpecimen,22dd2b05-2d0f-4a0f-a6fa-64958e6ef825,15392,SDSU15392,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus engelmannii",97557,Greene,Quercus,,engelmannii,,,Species,,,,,,,,"Jon Rebman",,,,2000,,,,,,"Tree to about 12 meters; leaves blue-green.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources",,,,,"With Optunia phaecantha, Cylindropuntia california var. packerii, Arctostaphylos spp., Ceanothus, Adenostema fasciculatum, Eriogonum fasciculatum,Rhus ovata, Quercus spp., Q. agrifolia, Q. cornelius-mulleri, Yucca whipplei, Y. schidigera, Gutierrezia californca Granitic substrate.",,,,,,,,"United States",California,"San Diego",,,,1,,,,,,,,,,,,,,,,,,,,alicehossfeld,"2020-11-24 16:15:29",3752419,141,urn:uuid:338672c3-3bea-4031-bb7f-fd6aced5b75d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=24452870
24823668,ARIZ,,,PreservedSpecimen,urn:uuid:d7975e3f-d54f-4ddb-867d-98b0600581ef,438454,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus engelmannii",97557,Greene,Quercus,,engelmannii,,,Species,"D. Charlton",10/87,,,,,,"Lyman Benson",,,,1945,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, habitat",,,,,,,,,,,,,"United States",California,"San Diego",,,,1,,,,,,,,,,,,,,,,,,,,,"2020-02-05 09:56:27",360274,2,urn:uuid:62ef2298-2e20-48ce-b6cb-18d749e64db5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=24823668
25240992,CalBG,RSA,,PreservedSpecimen,52b1fb92-7fb3-4653-93f4-4d918b036615,RSA0152983,"RSA accession #: 874269","Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus engelmannii",97557,Greene,Quercus,,engelmannii,,,Species,,,,,,,,"Marc A. Baker",,,,2016,,,,,,,,,"Single tree approximately 8m tall.",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, geodeticDatum, verbatimCoordinates, georeferenceSources, habitat",,,,,"Acourtia microcephala, Adenostoma fasciculatum, Bloomeria crocea, Corethrogyne filaginifolia, Eriogonum fasciculatum, Marrubium vulgare, Quercus engelmannii, Rhamnus crocea, Rhus aromatica",fruits,,,,,,"herbarium sheet","United States",California,Riverside,,,,1,,,,,,,,,,,,,,,,,,,,"Erin Berkowitz; cataloged date: 2018-11-14","2021-03-15 17:49:52",3817136,415,urn:uuid:6ffe283b-c4d8-4942-a0d5-3f8c6155e926,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25240992
