id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
4287853,MOR,BRAHMS_60048,,"Preserved specimen",dbcbc476-b12f-47c1-9624-310a27868fe7,0059312MOR,54636,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus austrina",97528,Small,Quercus,,austrina,,,Species,"Brown, B",,,,,,,"Clark, RC",,6783,1966-08-05,1966,8,5,217,,8/5/1966,,"Upper margin of lime cliff.",,,,,,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Alabama,Sumter,,"Lime cliff on Tombigbee River just north of U.S. Hwy 11 bridge.",,,,32.694514,-88.116506,WGS84,115,,"Louise & Lee",,GeoLocate,,"based on collectors description",,,,,,,,,admin,"2015-06-03 00:00:00",67673,178,urn:uuid:dbcbc476-b12f-47c1-9624-310a27868fe7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287853
4287854,MOR,BRAHMS_60049,,"Preserved specimen",c6062ded-18fd-46da-8037-f3f6fefdc1bd,0059315MOR,78664,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus austrina",97528,Small,Quercus,,austrina,,,Species,"Brown, B",,,,,,,"Clark, RC",,17421,1967-08-03,1967,8,3,215,,8/3/1967,,"Sandy woods.",,,,,,,,,,"Flower: N Fruit: N Vegetation: Y Bud: Y",,0,,,,,"United States",Alabama,Autauga,,"Along Little Mulberry Creek, at crossing of Ala. 14, Statesville Community.",,,,32.470057,-86.836626,WGS84,210,,"Louise & Lee",,GeoLocate,,"based on collectors description",,,,,,,,,admin,"2015-06-03 00:00:00",67674,178,urn:uuid:c6062ded-18fd-46da-8037-f3f6fefdc1bd,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287854
4287855,MOR,BRAHMS_60050,,"Preserved specimen",c90866d2-7326-4a2d-9d3c-87a7b22ba8b3,0059316MOR,78960,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus austrina",97528,Small,Quercus,,austrina,,,Species,"Brown, B",,,,,,,"Clark, RC",,6786A,1966-08-05,1966,8,5,217,,8/5/1966,"Original determination: Quercus durandii Buckley det. by P. J. Crutchfield","Upper margin of lime cliff.",,,,,,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Alabama,Sumter,,"Upper margin of lime cliff on Tombigbee River just north of U.S. Hwy. 11 bridge.",,,,32.694436,-88.117309,WGS84,117,,,,GeoLocate,,,,,,,,,,,admin,"2015-06-03 00:00:00",67675,178,urn:uuid:c90866d2-7326-4a2d-9d3c-87a7b22ba8b3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287855
4287856,MOR,BRAHMS_60051,,"Preserved specimen",698bd3fc-7c5d-445f-8727-7b24a74dcbc2,0059317MOR,56850,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus austrina",97528,Small,Quercus,,austrina,,,Species,,,,,,,,"Clark, RC",,8864,1966-10-03,1966,10,3,276,,10/3/1966,"Det. by P. J. Crutchfield","Roadside oak-hickory-pine woods.",,,,,,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Alabama,Washington,,"0.5 mile southwest of U.S. hwy. 43 bridge over Tombigbee River.",,,,31.514484,-87.946898,WGS84,231,,"Louise & Lee",,GeoLocate,,"based on collectors description",,,,,,,,,admin,"2015-06-03 00:00:00",67676,178,urn:uuid:698bd3fc-7c5d-445f-8727-7b24a74dcbc2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287856
4287857,MOR,BRAHMS_60052,,"Preserved specimen",7aeeef13-d71b-49e3-a56c-c2c5ce879420,0059318MOR,56851,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus austrina",97528,Small,Quercus,,austrina,,,Species,,,,,,,,"Clark, RC",,6640B,1966-08-05,1966,8,5,217,,8/5/1966,"Det. by P. J. Crutchfield","Water supply spring and adjacent low ground.",,,,,,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Alabama,Sumter,,"In Coatopa, just northeast of jct. Ala. hwy. 28 and Co. Rd. 23.",,,,32.488396,-88.066246,WGS84,246,,"Louise & Lee",,GeoLocate,,"based on collectors description",,,,,,,,,admin,"2015-06-03 00:00:00",67677,178,urn:uuid:7aeeef13-d71b-49e3-a56c-c2c5ce879420,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287857
4287858,MOR,BRAHMS_60053,,"Preserved specimen",f1beac80-abec-4503-a419-10c690eb298b,0059319MOR,56852,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus austrina",97528,Small,Quercus,,austrina,,,Species,,,,,,,,"Clark, RC",,6640,1966-08-05,1966,8,5,217,,8/5/1966,"Det. by P. J. Crutchfield","Water supply spring and adjacent low ground.",,,,,,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Alabama,Sumter,,"In Coatopa, just northeast of jct. Ala. hwy. 28 and Co. Rd. 23.",,,,32.488396,-88.066246,WGS84,246,,"Louise & Lee",,GeoLocate,,"based on collectors description",,,,,,,,,admin,"2015-06-03 00:00:00",67678,178,urn:uuid:f1beac80-abec-4503-a419-10c690eb298b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287858
4287859,MOR,BRAHMS_60054,,"Preserved specimen",46b20234-e34a-4ae0-8ec1-550d4aac4137,0059320MOR,56854,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus austrina",97528,Small,Quercus,,austrina,,,Species,,,,,,,,"Clark, RC",,6825A,1966-08-06,1966,8,6,218,,8/6/1966,"Det. by P. J. Crutchfield","Roadside low ground.",,,,,,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Alabama,Greene,,"On south side of U.S. Hwy 11 bridge, ca. 0.3 mile east of Tombigbee River.",,,,32.695427,-88.106107,WGS84,219,,"Louise & Lee",,GeoLocate,,"based on collectors description",,,,,,,,,admin,"2015-06-03 00:00:00",67679,178,urn:uuid:46b20234-e34a-4ae0-8ec1-550d4aac4137,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287859
4287860,MOR,BRAHMS_60056,,"Preserved specimen",8986d44c-c6fc-4253-bbec-2e32ceff9a99,0059321MOR,56853,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus austrina",97528,Small,Quercus,,austrina,,,Species,,,,,,,,"Clark, RC",,6825B,1966-08-06,1966,8,6,218,,8/6/1966,"Det. by P. J. Crutchfield","Roadside low ground.",,,,,,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Alabama,Greene,,"On south side of U.S. hwy. 11 bridge, ca. 0.3 mile east of Tombigbee River.",,,,32.694903,-88.111514,WGS84,90,,"Louise & Lee",,GeoLocate,,"based on collectors description",,,,,,,,,admin,"2015-06-03 00:00:00",67680,178,urn:uuid:8986d44c-c6fc-4253-bbec-2e32ceff9a99,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287860
4287861,MOR,BRAHMS_60057,,"Preserved specimen",57769cbc-a8db-4ef8-90fb-c6a6642d57ec,0059322MOR,56848,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus austrina",97528,Small,Quercus,,austrina,,,Species,"Clark, RC",,,,,,,"Clark, RC",,6830,1966-08-06,1966,8,6,218,,8/6/1966,"Initial determination: Quercus austrina Small or Q. austrina x Q. margaretta det. by P. J. Crutchfield","Low second-growth woods.",,,,,,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Alabama,Greene,,"South of U.S. hwy. 11, 0.2 mile east of Tombigbee River bridge.",,,,32.694596,-88.110399,WGS84,134,,"Louise & Lee",,GeoLocate,,"based on collectors description",,,,,,,,,admin,"2015-06-03 00:00:00",67681,178,urn:uuid:57769cbc-a8db-4ef8-90fb-c6a6642d57ec,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287861
4287862,MOR,BRAHMS_60058,,"Preserved specimen",64ba571d-a4a6-47ed-bd62-04954c3b9591,0059323MOR,143188,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus austrina",97528,Small,Quercus,,austrina,,,Species,"Hess, WJ; Stoynoff, N",,,,,,,"Hall, MT",,s.n.,1956-09-02,1956,9,2,246,,9/2/1956,,Bluffs.,,,,,,,,,,"Flower: N Fruit: N Vegetation: Y Bud: N",,0,,,,,"United States",Alabama,Sumter,,"Bluffs of Tombigbee River, Epes.",,,,32.70204,-88.120812,WGS84,248,,"Louise & Lee",,GeoLocate,,"based on collectors description",,,,,,,,,admin,"2015-06-03 00:00:00",67682,178,urn:uuid:64ba571d-a4a6-47ed-bd62-04954c3b9591,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4287862
