id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
21122956,SRSC,,,PreservedSpecimen,,12271,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus graciliformis",97565,"C.H. Mull.",Quercus,,graciliformis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",,223,urn:uuid:31541eef-4c2a-497c-99bc-0841a8af87b4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=21122956
21122959,SRSC,,,PreservedSpecimen,,12272,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus graciliformis",97565,"C.H. Mull.",Quercus,,graciliformis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",,223,urn:uuid:3e7a24d0-ca45-4c53-8188-4f83d518a079,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=21122959
21122962,SRSC,,,PreservedSpecimen,,12273,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus graciliformis",97565,"C.H. Mull.",Quercus,,graciliformis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",,223,urn:uuid:70d676f6-ebe7-44fb-893f-b72a5e6e395d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=21122962
21122966,SRSC,,,PreservedSpecimen,,12274,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus graciliformis",97565,"C.H. Mull.",Quercus,,graciliformis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",,223,urn:uuid:7f4e7ded-5e4b-4026-a365-f733acb30113,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=21122966
23003957,Harvard,A,,PreservedSpecimen,e3e6b1d3-72eb-4be0-a0c2-ca27746bdeb5,00034055,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus graciliformis",97565,"C.H. Mull.",Quercus,,graciliformis,,,Species,,,,,,,Isotype,"V. L. Cory",,,,1933,,,,,,,,,,565,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,Fruit,,,,undetermined,,Sheet,"United States of America",Texas,,,,,1,,,,,,,,,,,,,,,,,,"in collection",en,,"2019-09-30 12:57:50",e3e6b1d3-72eb-4be0-a0c2-ca27746bdeb5,462,urn:uuid:30994d85-4221-4491-8010-e4b309677173,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23003957
23027470,Harvard,A,,PreservedSpecimen,a605e569-7ca2-4826-a237-aa2ba1f244f0,00034056,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus|Quercus graciliformis",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus graciliformis f. parvilobata",333510,"(C.H.Mull.) C.H.Mull.",Quercus,,graciliformis,f.,parvilobata,Subspecies,,,,,,,Isotype,"C. H. Muller",,566a,1933-08-25,1933,8,25,237,,1933-8-25,,,,,566a,,,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,NotDetermined,,,,undetermined,,Sheet,"United States of America",Texas,,,"Chisos Mountains",,,,,,,,,,,,,,,,,,,,"in collection",en,,"2010-08-16 16:43:44",a605e569-7ca2-4826-a237-aa2ba1f244f0,462,urn:uuid:fb0635e2-f657-4c0f-aeb9-6b55661cdaea,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23027470
25119162,SAT,,,PreservedSpecimen,,6146,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus graciliformis",97565,"C.H. Mull.",Quercus,,graciliformis,,,Species,"leg. ign.",1988-06-05,,,,,,"Chester M. Rowell Jr.",,,,1988,,,,,,"Angelo State University Herbarium, Plants of Texas, Brewster County;",,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, georeferencedBy, georeferenceProtocol, habitat",,,,,,,,0,,,1,Sheet,"United States",Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,"in collection",,,"2014-10-21 00:00:00",SAT0006146,474,urn:uuid:00d91cf0-bbd2-46a9-a85b-bba1d69e57a3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25119162
25875261,SRSC,,,PreservedSpecimen,,22550,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus graciliformis",97565,"C.H. Mull.",Quercus,,graciliformis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-08-31 07:38:34",,223,urn:uuid:19066e6a-1e78-4d1c-9714-18cf352f0ddf,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25875261
25875263,SRSC,,,PreservedSpecimen,,22551,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus graciliformis",97565,"C.H. Mull.",Quercus,,graciliformis,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-08-31 07:38:34",,223,urn:uuid:47be3ad6-bb59-4fd6-bfbd-4ab602ff3b76,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25875263
27355753,TEX,,,PreservedSpecimen,,TEX00235532,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus graciliformis",97565,"C.H. Mull.",Quercus,,graciliformis,,,Species,"Encina, J. A.",,,,,,,"José Villarreal|Miguel Carranza",,,,1998,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,,,,,,,,,,,Sheet,Mexico,"Nuevo Leon","San Pedro Garza Garcia",,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",45c1615e-0e45-4c02-aa2c-791f5a3bbb49,366,urn:uuid:912f67aa-954e-41c0-9d9f-1265792a2039,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=27355753
