id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
421404,UCR,,,PreservedSpecimen,UCR-BPS-143405,,UCR-143405,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,"J.M. Tucker",2006,,,,,,"Reid Moran",,,,1941,,,,,,"By creek.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, decimalLatitude, decimalLongitude, georeferenceSources, habitat",,,,,,,,,,,,,"United States",California,"Los Angeles",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-10-27 17:05:57",1563803,9,urn:uuid:29318338-e2d7-4789-ab97-ae6602486ab9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=421404
421474,UCR,,,PreservedSpecimen,UCR-BPS-142716,,UCR-142716,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,"J.M. Tucker",2006,,,,,,"M.B. Dunkle",,,,1928,,,,,,"Tree 8-10 ft.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, decimalLatitude, decimalLongitude, georeferenceSources, habitat",,,,,,,,,,,,,"United States",California,"Los Angeles",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-10-27 17:05:57",1563873,9,urn:uuid:21d73625-f3d8-4adb-aee6-d078d0d208b6,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=421474
443185,UCR,,,PreservedSpecimen,UCR-BPS-168352,,UCR-168352,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,"A.C. Sanders",2008,,,,,,"I.W. Clokey",,,,1930,,,,,,"12 ft. [high]",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, decimalLatitude, decimalLongitude, georeferenceSources, habitat",,,,,,,,,,,,,"United States",California,"Santa Barbara",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-10-27 17:05:57",1588235,9,urn:uuid:b9007976-ebec-4827-a5e2-1f3859cfd490,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=443185
443187,UCR,,,PreservedSpecimen,UCR-BPS-168351,,UCR-168351,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,"K.C. Nixon",1980,,,,,,"Reid Moran",,,,1941,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, decimalLatitude, decimalLongitude, georeferenceSources, habitat",,,,,,,,,,,,,"United States",California,"Los Angeles",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-10-27 17:05:57",1588237,9,urn:uuid:2910ce58-ea96-49cd-a443-6b27c7755f41,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=443187
443309,UCR,,,PreservedSpecimen,UCR-BPS-168369,,UCR-168369,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,"A.C. Sanders",2008,,,,,,"I.W. Clokey",,,,1930,,,,,,"Grassy hill top.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, decimalLatitude, decimalLongitude, georeferenceSources, habitat",,,,,,,,,,,,,"United States",California,"Santa Barbara",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-10-27 17:05:57",1588371,9,urn:uuid:f8eb4e1d-d44a-4ffb-abfc-ba73ff318496,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=443309
443370,UCR,,,PreservedSpecimen,UCR-BPS-168289,,UCR-168289,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,"A.C. Sanders",2008,,,,,,"I.W. Clokey",,,,1930,,,,,,"3 m tall, on grassy hilltop.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, decimalLatitude, decimalLongitude, georeferenceSources",,,,,,,,,,,,,"United States",California,"Santa Barbara",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-10-27 17:05:57",1588459,9,urn:uuid:dcf851ec-40ff-4580-b88b-c15d1ab5a52d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=443370
471399,UCR,,,PreservedSpecimen,UCR-BPS-204094,,UCR-204094,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,,,,,,,,"Mark A. Elvin","Janet Takera, Mary Meyer, Shelia Shyler, Sarah Crockett",,,1997,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, georeferenceSources, habitat",,,,,,,,,,,,,"United States",California,"Los Angeles",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-10-27 17:05:57",1621722,9,urn:uuid:19de3ec5-a993-4c9c-a6e7-46db32b1e0fa,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=471399
8627820,OBI,,,PreservedSpecimen,6c4b82fe-e5bf-4cee-b42c-3432a3a92254,OBI112620,4456,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,"Quercus dumosa, J.M. Tucker, 1979; Quercus pacifica, David J. Keil, 2011",,,,,,,"Robert J. Rodin",,,,1953,,,,,,,,,"Tree 30 ft high",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",,,,,,,,,,,,,"United States",California,"Los Angeles",,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2011-10-31 00:00:00",201859,306,urn:uuid:6c4b82fe-e5bf-4cee-b42c-3432a3a92254,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8627820
8627885,OBI,,,PreservedSpecimen,b6cb3248-bc71-466c-bf91-07cca1bc6e5c,OBI112621,14277,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,"Quercus pacifica, David J. Keil, 2011",,,,,,,"H.E. McMinn",,,,1924,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources",,,,,,,,,,,,,"United States",California,"Los Angeles",,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2011-10-31 00:00:00",201924,306,urn:uuid:b6cb3248-bc71-466c-bf91-07cca1bc6e5c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8627885
8627905,OBI,,,PreservedSpecimen,fd36958b-0586-4164-8ea2-0784ecf594ea,OBI112622,14274,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,"Quercus pacifica, David J. Keil, 2011",,,,,,,"Robert J. Rodin",,,,1953,,,,,,,,,"Tree 30 ft high",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",,,,,,,,,,,,,"United States",California,"Los Angeles",,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2011-10-31 00:00:00",201944,306,urn:uuid:fd36958b-0586-4164-8ea2-0784ecf594ea,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8627905
8627912,OBI,,,PreservedSpecimen,ea95cf6d-ec34-4169-a785-ed928ba706f3,OBI112623,50657,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,"Quercus pacifica, David J. Keil, 2011",,,,,,,"Sue Weis",,,,1993,,,,,,,,,"Shrub to 2 m",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",,,,,,,,,,,,,"United States",California,"Santa Barbara",,,,1,,,,,,,,,,,,,,,,,,,,jennyost,"2011-10-31 00:00:00",201951,306,urn:uuid:ea95cf6d-ec34-4169-a785-ed928ba706f3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8627912
8987484,MOR,BRAHMS_67362,,"Preserved specimen",16d633e3-5ffb-4141-8fb2-e0d89595993c,0066098MOR,177817,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,,,,,,,,"Freund, F",,,,2013,,,,,,"Original Source Information: Wild provenance: United States: California: Los Angeles: Santa Catalina Island: Channel Islands. along ridge rd to airport. 1200 ft. Californian:Island Woodland (+ Chaparral). Everett, P.C. 24292. 27 Sep 1960.",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources",,"9 ft.",,,,"Flower: N Fruit: Y Vegetation: Y Bud: Y",,0,,,,,"United States",California,"Los Angeles",,,,1,,,,,,,,,,,,,,,,,,,,admin,"2015-06-03 00:00:00",,178,urn:uuid:16d633e3-5ffb-4141-8fb2-e0d89595993c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8987484
11464211,NO,"Vascular Plants",LSU(NO),PreservedSpecimen,efda84be-1115-4a90-b5b4-996c29c987e7,NO0048028,s.n.,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,,,,,,,,"Ira W. Clokey",,,,1930,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",California,"Santa Barbara",,,,1,,,,,,,,,,,,,,,,,,,,kdeal2,"2018-02-06 01:49:13",,210,urn:uuid:efda84be-1115-4a90-b5b4-996c29c987e7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11464211
11464214,NO,"Vascular Plants",LSU(NO),PreservedSpecimen,875aabb4-18d7-4993-a992-601116ddd2f7,NO0048029,s.n.,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,,,,,,,,"Ira W. Clokey",,,,1930,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",California,"Santa Barbara",,,,1,,,,,,,,,,,,,,,,,,,,kdeal2,"2018-02-06 01:49:13",,210,urn:uuid:875aabb4-18d7-4993-a992-601116ddd2f7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11464214
11464216,NO,"Vascular Plants",LSU(NO),PreservedSpecimen,0c0f755a-d009-4e0b-b8bc-c49db63f27b5,NO0048030,s.n.,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,,,,,,,,"Ira W. Clokey",,,,1930,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",California,"Santa Barbara",,,,1,,,,,,,,,,,,,,,,,,,,kdeal2,"2018-02-06 01:49:13",,210,urn:uuid:0c0f755a-d009-4e0b-b8bc-c49db63f27b5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11464216
11464218,NO,"Vascular Plants",LSU(NO),PreservedSpecimen,5cd2fa29-bfa0-4cab-bc25-953ff8221e78,NO0048031,s.n.,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,,,,,,,,"Philip A. Munz",,,,1930,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",California,"Santa Barbara",,,,1,,,,,,,,,,,,,,,,,,,,kdeal2,"2018-02-06 01:49:13",,210,urn:uuid:5cd2fa29-bfa0-4cab-bc25-953ff8221e78,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11464218
11464220,NO,"Vascular Plants",LSU(NO),PreservedSpecimen,53dc80d4-3666-4368-bfa8-6cc5fd97fed7,NO0048032,s.n.,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,,,,,,,,"F. R. Fosberg",,,,1932,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",California,"Santa Barbara",,,,1,,,,,,,,,,,,,,,,,,,,kdeal2,"2018-02-06 01:49:13",,210,urn:uuid:53dc80d4-3666-4368-bfa8-6cc5fd97fed7,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11464220
11464222,NO,"Vascular Plants",LSU(NO),PreservedSpecimen,49e02aef-903d-4515-9f1e-7e5966aeea54,NO0048033,s.n.,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus pacifica",97599,"Nixon & C.H. Mull.",Quercus,,pacifica,,,Species,,,,,,,,"F. R. Fosberg",,,,1932,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber",,,,,,,,,,,,,"United States",California,"Los Angeles",,,,1,,,,,,,,,,,,,,,,,,,,kdeal2,"2018-02-06 01:49:13",,210,urn:uuid:49e02aef-903d-4515-9f1e-7e5966aeea54,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11464222
