id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
13508387,TEX,,,PreservedSpecimen,,TEX00196500,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"Turner, B. L.",2004,,,,,,"Ann Miller",,,,2000,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,,,,,,,Sheet,"United States",Texas,Bexar,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",eecb1b97-a3f2-4a6b-aa72-5aa104e6ae13,366,urn:uuid:f2c654a7-e692-4f63-97c1-1dc4d8221ceb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13508387
13538152,TEX,,,PreservedSpecimen,,TEX00308859,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"Turner, B. L.",2000,,,,,,"David H. Riskind",,,,1993,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,,,,,,,,,,,Sheet,"United States",Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",4e96f891-22d3-4c6f-8875-b9216091e24d,366,urn:uuid:5f75ade4-34f6-4f78-8605-c2d2339156b0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13538152
13556446,TEX,,,PreservedSpecimen,,TEX00334771,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"Turner, B. L.",2000,,,,,,"Barton H. Warnock",,,,1964,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,,,,,,,Sheet,"United States",Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",a517f8ac-b330-4940-82b4-325738b0b48e,366,urn:uuid:c2b20790-8931-4738-aaea-6c88c83a35a5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13556446
13556447,TEX,,,PreservedSpecimen,,TEX00334772,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"Turner, B. L.",2000,,,,,,"Albert Michael Powell|Shirley A. Powell",,,,1984,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,,,,,,,Sheet,"United States",Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",85bfa47c-fce4-4e28-9951-491fb986619b,366,urn:uuid:fe14dfea-c233-412d-bbe5-b46250840a9d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13556447
13556448,TEX,,,PreservedSpecimen,,TEX00334773,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"Turner, B. L.",2000,,,,,,"Albert Michael Powell|Shirley A. Powell|S. Weyerts|Barry Hughes",,,,1991,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,,,,,,,Sheet,"United States",Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",50527519-6dd0-4863-8648-d66bbf6efe25,366,urn:uuid:d2be2a43-96b9-418a-99d1-dd3a8c5a4a12,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13556448
13583506,TEX,,,PreservedSpecimen,,TEX00378757,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"Turner, B. L.",2000,,,,,,"Marshall C. Johnston",,,,1958,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,,,,,,,,,,,Sheet,"United States",Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",00577e79-9c54-47a3-918b-9ebf38dee98e,366,urn:uuid:f7335ab0-543e-404f-8b71-0ce05d7feaef,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13583506
13583507,TEX,,,PreservedSpecimen,,TEX00378758,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"Turner, B. L.",2000,,,,,,"Mary L. Butterwick|Stuart Strong",,,,1975,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,,,,,,,Sheet,"United States",Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",aab848ba-3c2e-4b57-9fb8-752b5eb1efe2,366,urn:uuid:c5c0a483-7bd6-475e-9585-4adbfc759431,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13583507
13583508,TEX,,,PreservedSpecimen,,TEX00378761,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"Turner, B. L.",2000,,,,,,"Thomas R. Van Devender",,,,1977,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,,,,,,,Sheet,"United States",Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",db10f91c-1e8b-4137-b45b-ae25017eea2a,366,urn:uuid:bd62778a-fe33-43f9-aeed-87eaf60e9707,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13583508
13953585,COLO,V,,PreservedSpecimen,ca23be44-5d3e-4496-a264-967991fa7e33,00996504,452254,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,,,,,,,,"David Riskind; R. Worthington",,,,1993,,,,,,"1 m shrub; first record for Brewster county, first record for the E side of The Solitario; Imager: RA; Date Imaged: 7/18/2012",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, verbatimElevation, decimalLatitude, decimalLongitude, verbatimCoordinates, habitat",,,,,,,,,,,,,"United States",Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,,,,"2019-11-04 15:09:20",232720,368,urn:uuid:3f1e1c46-ec70-49cb-ab3d-82d63292945d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13953585
14224485,BRIT,,,PreservedSpecimen,55ee61ba-1289-4cbe-9984-eaa2a92e761d,BRIT251752,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,,,,,,,,"David Riskind",,,,1993,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy",,,,,,,,,,,,,"United States",Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-04-11 12:38:37",,370,urn:uuid:55ee61ba-1289-4cbe-9984-eaa2a92e761d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14224485
14224486,BRIT,,,PreservedSpecimen,ea27c470-681e-4d1e-8980-76672ec5648a,BRIT251750,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,,,,,,,,"David Riskind",,,,1993,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy",,,,,,,,,,,,,"United States",Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-04-11 12:38:37",,370,urn:uuid:ea27c470-681e-4d1e-8980-76672ec5648a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14224486
14224487,BRIT,,,PreservedSpecimen,0311aa4d-9744-47b2-a4fb-77a234f26e0e,BRIT251751,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,,,,,,,,"Ann Miller",,,,2000,,0,,,,,,,,,"field values redacted: eventDate, month, verbatimEventDate, recordNumber, decimalLatitude, decimalLongitude, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy",,,,,,,,,,,,,"United States",Texas,Bexar,,,,1,,,,,,,,,,,,,,,,,,,,,"2020-04-11 12:17:19",,370,urn:uuid:0311aa4d-9744-47b2-a4fb-77a234f26e0e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=14224487
19224556,ASU,Plants,,PreservedSpecimen,23db6b66-a494-4320-a456-97c143ae7c6b,,101642,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,,,,,,,,"A.M. Powell",,,,1974,,,,,,"Originally identified as Quercus hinckleyi by A.M. Powell.",,,"Low shrubs. Only about 30-40 plants.",,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,,,,,,,,USA,Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,BettyDavidson,"2018-04-17 13:46:09",,1,urn:uuid:23db6b66-a494-4320-a456-97c143ae7c6b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19224556
19227832,UTEP,"Plant specimens",,PreservedSpecimen,http://arctos.database.museum/guid/UTEP:Herb:3872?seid=3713258,UTEP:Herb:3872,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"Thomas R. Van Devender",,,"Former nature_of_id: legacy.",,A,,"Collector(s): Thomas R. Van Devender",,,,1972,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, locality, georeferencedBy, georeferenceVerificationStatus",,,,,,,"wild caught",,,,1,"whole organism","United States",Texas,"Presidio County",,,,1,,,,,,,,,,,,,,,,,,,en,,"2021-01-23 08:40:00",http://arctos.database.museum/guid/UTEP:Herb:3872?seid=3713258,354,urn:uuid:b5d229b3-4bd2-4306-b7f2-8e9d9d6a226a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19227832
19965990,BRIT,,,PreservedSpecimen,f722f81d-f8b8-44f8-a494-bae757912546,BRIT23983,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,,,,,,,,"C. H. Muller","L. C. Hinckley",,,1950,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, minimumElevationInMeters, maximumElevationInMeters",,,,,,,,,,,,,"United States",Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,preprocessed,"2009-12-18 14:46:38",,370,urn:uuid:f722f81d-f8b8-44f8-a494-bae757912546,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=19965990
20259697,UNCC,,,PreservedSpecimen,,UNCC_13891,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,CBSVol,"2021-03-03 19:09:59",,252,urn:uuid:9c61b0c2-9cfc-4a40-8ead-f0e06d27cd66,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=20259697
22089961,SRSC,,,PreservedSpecimen,,16538,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,USA,Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-07 02:02:45",,223,urn:uuid:d47eae76-7850-4ab9-b074-d093b8cc8c17,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=22089961
23003974,Harvard,A,,PreservedSpecimen,f464f021-943d-45e6-acde-4cd56b4e4161,00034065,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,,,,,,,Isotype,"C. H. Muller & L. C. Hinckley",,,,1950,,,,,,,,,,8901,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,"{""huh_taxonomic_group"": ""Vascular"", ""huh_project_id"": null, ""huh_project_name"": null}",,,,NotDetermined,,,,undetermined,,Sheet,"United States of America",Texas,"Presidio County",,,,1,,,,,,,,,,,,,,,,,,"in collection",en,,"2010-08-16 16:42:01",f464f021-943d-45e6-acde-4cd56b4e4161,462,urn:uuid:e842f47d-384c-46b5-bfdc-c045efbb4e36,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=23003974
25158793,SAT,,,PreservedSpecimen,,39511,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"leg. ign.",1993-03-23,,,,,,"David Riskind",,,,1993,,,,,,"Ex Herb UTEP, Flora of Big Bend Ranch State Natural Area, Presidio and Brewster Cos., TX, map included, voucher, first record for Brewster Co., and first record for the E side of the Solitario;",,,,,"field values redacted: eventDate, month, day, startDayOfYear, endDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, georeferencedBy, georeferenceProtocol, georeferenceSources, habitat",,,,,,fertile,,0,,,1,Sheet,"United States",Texas,Brewster,,,,1,,,,,,,,,,,,,,,,,,"in collection",,,"2014-10-29 00:00:00",SAT0039511,474,urn:uuid:f2be769a-beb4-4795-bc5d-a3dfccb5db2f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=25158793
27417207,TEX,,,PreservedSpecimen,,TEX00478743,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus hinckleyi",97568,"C.H. Mull.",Quercus,,hinckleyi,,,Species,"Turner, B. L.",2015,,,,,,"James S. Henrickson",,,,2009,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, habitat",,,,,,,,,,,,Sheet,"United States",Texas,Presidio,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",8a149970-3cd2-466d-86b4-8a0d5823fef9,366,urn:uuid:9e8ec16e-c6f6-40b9-a914-7e22fd6aabc3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=27417207
