coreid,identifiedBy,identifiedByID,dateIdentified,identificationQualifier,scientificName,identificationIsCurrent,scientificNameAuthorship,genus,specificEpithet,taxonRank,infraspecificEpithet,identificationReferences,identificationRemarks,recordId,modified
4020585,unknown,,unknown,,"Quercus hinckleyi",1,,Quercus,hinckleyi,,,,bcccb12a-14e0-11e3-8973-bc305bdb3ca6,urn:uuid:09f18483-bde7-4c99-a177-b318d1d9281a,"2014-02-21 18:08:59"
23003974,"not specified",,"not specified",,"Quercus hinckleyi C. H. Müller",0,"C. H. Müller",,,,,,,urn:uuid:697535bc-114e-462d-ad71-79ca059071fe,"2020-02-13 13:52:16"
