id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,fieldNumber,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,preparations,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collId,recordId,references
12853456,NCU,,,PreservedSpecimen,6af44a1e-87f8-49ac-85b8-056346a54c73,NCU00097119,583778,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Lance, Ron",1997-00-00,,,,,,"Lance, Ron",,,,1997,0,0,,,,,,,,,"field values redacted: eventDate, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",,,,,,,,,,,,,"United States",Alabama,Etowah,,,,1,,,,,,,,,,,,,,,,,,,English,,"2019-08-14 03:19:22",,206,urn:uuid:6af44a1e-87f8-49ac-85b8-056346a54c73,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=12853456
12853493,NCU,,,PreservedSpecimen,3387ea69-f87e-48ac-ba42-3955390a02ee,NCU00096829,583841,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Allison, James R.",1996-00-00,,,,,,"Allison, James R.","Schotz, A.; Spalding, D.; Ballard, M.; Alford, E.",,,1996,,,,,,,,,"Shrubby, to about 10 ft. tall",,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, habitat",,,,,,,,,,,,,"United States",Alabama,Etowah,,,,1,,,,,,,,,,,,,,,,,,,English,,"2019-08-14 03:19:22",,206,urn:uuid:3387ea69-f87e-48ac-ba42-3955390a02ee,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=12853493
12853495,NCU,,,PreservedSpecimen,1f17f51a-218c-4016-8c49-e456b0be49f3,NCU00096827,583843,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Lance, Ron",1999-00-00,,,,,,"Lance, Ron",,,,1999,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources, habitat",,,,,,,,,,,,,"United States",Alabama,Etowah,,,,1,,,,,,,,,,,,,,,,,,,English,,"2019-08-14 03:19:22",,206,urn:uuid:1f17f51a-218c-4016-8c49-e456b0be49f3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=12853495
12853496,NCU,,,PreservedSpecimen,048ff53b-48db-46cc-9f43-05d97a5ee2c5,NCU00096826,583844,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Lance, Ron",1999-00-00,,,,,,"Lance, Ron",,,,1999,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, recordNumber, locality, decimalLatitude, decimalLongitude, geodeticDatum, coordinateUncertaintyInMeters, georeferenceRemarks, georeferencedBy, georeferenceSources",,,,,,,,,,,,,"United States",Alabama,Etowah,,,,1,,,,,,,,,,,,,,,,,,,English,,"2019-08-14 03:19:22",,206,urn:uuid:048ff53b-48db-46cc-9f43-05d97a5ee2c5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=12853496
13523357,TEX,,,PreservedSpecimen,,TEX00286533,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Turner, B. L.",2000,,,,,,"B. C. Tharp|Effie Boon",,,,1935,,,,,,"verbatim common name: prairie postoak",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, habitat",,,,,,,,,,,,Sheet,"United States",Texas,Angelina,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",4dc53b28-e2ff-4670-802f-26ee0406004e,366,urn:uuid:c0f0bf1a-ee95-4da6-9211-f5f011a64998,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13523357
13583113,TEX,,,PreservedSpecimen,,TEX00378211,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Turner, B. L.",2000,,,,,,"Effie Boon",,,,1934,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,,,,Sheet,"United States",Texas,Angelina,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",d8274998-1c6c-427a-9085-59debf91cefb,366,urn:uuid:9d553b15-8326-437e-acef-9c2b2991203b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13583113
13583114,TEX,,,PreservedSpecimen,,TEX00378212,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Turner, B. L.",2000,,,,,,"Effie Boon",,,,1934,,,,,,"verbatim common name: Prairie Post Oak",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,,,,Sheet,"United States",Texas,Angelina,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",a9a43974-2b37-4f07-8219-fd195be5c6fc,366,urn:uuid:bce9b390-7a14-4c34-aea3-59b8f2d49ae8,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13583114
13583115,TEX,,,PreservedSpecimen,,TEX00378213,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Turner, B. L.",2000,,,,,,"Effie Boon",,,,1934,,,,,,"verbatim common name: Prairie Post Oak",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,,,,Sheet,"United States",Texas,Angelina,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",743fd1e0-8559-425c-8d6e-a1995a9fcb3e,366,urn:uuid:f675f019-3c87-4849-95bc-f224c7dd7620,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13583115
13583116,TEX,,,PreservedSpecimen,,TEX00378214,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,,1934,,,,,,"verbatim common name: Prairie Post Oak",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,,,,Sheet,"United States",Texas,Angelina,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",9eca0458-2d27-4739-b2a1-a141df6ad72b,366,urn:uuid:b576e998-b0fc-4b84-8ee6-6be15b4429c9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13583116
13583117,TEX,,,PreservedSpecimen,,TEX00378215,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Turner, B. L.",2000,,,,,,"Effie Boon",,,,1934,,,,,,,,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,,,,Sheet,"United States",Texas,Angelina,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",f428d6fc-1830-44e0-a323-474157ad3c39,366,urn:uuid:f2448727-58ef-4a2b-a043-6722d6418e50,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13583117
13583118,TEX,,,PreservedSpecimen,,TEX00378216,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,"Turner, B. L.",2000,,,,,,"B. C. Tharp",,,,1934,,,,,,"verbatim common name: Prairie Post Oak",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality",,,,,,,,,,,,Sheet,"United States",Texas,Angelina,,,,1,,,,,,,,,,,,,,,,,,,,,"2021-07-13 12:39:17",f2a52093-1614-44e9-90d6-86a06afd4ea3,366,urn:uuid:445f0ede-ced2-455f-85e3-eb602c6b5358,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=13583118
16255974,GA,,,PreservedSpecimen,02d6fb74-4cfb-4b4d-a6ea-203c96ae3b48,GA134741,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",02d6fb74-4cfb-4b4d-a6ea-203c96ae3b48,258,urn:uuid:d514f1ec-7a2e-416a-b85f-24fede486d1f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16255974
16256348,GA,,,PreservedSpecimen,d38c82eb-9b82-46d6-948a-12ecf76716db,GA134748,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Etowah County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",d38c82eb-9b82-46d6-948a-12ecf76716db,258,urn:uuid:c2a18f0f-5fb4-4bee-8b4d-e35a1e777855,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16256348
16257942,GA,,,PreservedSpecimen,5368e7b8-d6ee-44f0-bb80-bedf47bf6803,GA134736,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",5368e7b8-d6ee-44f0-bb80-bedf47bf6803,258,urn:uuid:a075e88c-bd74-4e35-84ff-78556858f3bb,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16257942
16258273,GA,,,PreservedSpecimen,a6ad5c47-a17b-48d0-8019-9a0efe6f4be9,GA134749,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",a6ad5c47-a17b-48d0-8019-9a0efe6f4be9,258,urn:uuid:a3a188af-89d0-4e7a-b774-369b80ab5661,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16258273
16259670,GA,,,PreservedSpecimen,f1057186-3f1e-49e7-965e-765d40146c6f,GA134743,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",f1057186-3f1e-49e7-965e-765d40146c6f,258,urn:uuid:05615e99-6917-4d1e-b5bc-fc4a0dfc9bba,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16259670
16259911,GA,,,PreservedSpecimen,092ed73d-b241-4e72-a7c6-f1dc5c937679,GA134747,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Shelby County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",092ed73d-b241-4e72-a7c6-f1dc5c937679,258,urn:uuid:2c61128c-9b28-4e0e-82de-121f0f342a6c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16259911
16260113,GA,,,PreservedSpecimen,2cb30ad0-df48-4431-bd50-1df9621b1988,GA134751,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",2cb30ad0-df48-4431-bd50-1df9621b1988,258,urn:uuid:607102d5-dff1-4f1e-9029-8cbe9766b6e9,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16260113
16260556,GA,,,PreservedSpecimen,a9081333-048a-46e1-9778-81006933e586,GA134735,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Shelby County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",a9081333-048a-46e1-9778-81006933e586,258,urn:uuid:60e405bd-d413-4ab6-84c3-f1df86148432,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16260556
16261141,GA,,,PreservedSpecimen,fb5f1fa9-d0c1-46b5-a024-925886142c92,GA134738,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",fb5f1fa9-d0c1-46b5-a024-925886142c92,258,urn:uuid:7fe36d19-77ce-40ef-a990-4284bf57d0c2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16261141
16262188,GA,,,PreservedSpecimen,452ee1bf-e1bb-4f53-8e2e-0ec22561aba5,GA134745,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Etowah County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",452ee1bf-e1bb-4f53-8e2e-0ec22561aba5,258,urn:uuid:10e6b282-0af0-4e0e-87c4-cd83e2c8b086,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16262188
16263564,GA,,,PreservedSpecimen,0d1e8916-bcaa-4ec9-830f-72616c2d88bb,GA134739,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Etowah County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",0d1e8916-bcaa-4ec9-830f-72616c2d88bb,258,urn:uuid:61a23dc4-9ed1-4c65-9c96-4f84c5d6c57c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16263564
16265387,GA,,,PreservedSpecimen,35159a5e-cbbb-4001-9659-0db279f1b257,GA134737,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",35159a5e-cbbb-4001-9659-0db279f1b257,258,urn:uuid:60d92368-894a-4bed-913d-4e6a5d6cd008,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16265387
16265568,GA,,,PreservedSpecimen,8dbe8496-db44-4e68-bc70-8f3c9d896c44,GA134744,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",8dbe8496-db44-4e68-bc70-8f3c9d896c44,258,urn:uuid:e45f5c73-1725-4369-bdd1-65d9d239c23c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16265568
16266100,GA,,,PreservedSpecimen,773d27de-f63f-4a90-8b01-570afb232117,GA134740,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",773d27de-f63f-4a90-8b01-570afb232117,258,urn:uuid:a5be2a3b-d575-4bc9-afbd-784b8055612a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16266100
16268201,GA,,,PreservedSpecimen,2ef69b17-2cdf-4b70-8e16-3fad192d80c4,GA134742,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",2ef69b17-2cdf-4b70-8e16-3fad192d80c4,258,urn:uuid:39b6ca2c-f06d-4d13-9dd5-515501f801cf,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16268201
16269416,GA,,,PreservedSpecimen,359bca1c-80e0-436c-b8cb-b8d44da0633c,GA134746,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",359bca1c-80e0-436c-b8cb-b8d44da0633c,258,urn:uuid:93f3914e-761d-450e-9f35-61d80a9d116c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16269416
16269801,GA,,,PreservedSpecimen,560448df-5526-45de-b4d5-f7147a57784b,GA134750,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,,,,,,,,,,,,,,,,,,,,,,"field values redacted: locality",,,,,,,,,,,,,"United States",Alabama,"Saint Clair County",,,,1,,,,,,,,,,,,,,,,,,,,,"2019-08-14 03:19:22",560448df-5526-45de-b4d5-f7147a57784b,258,urn:uuid:2ac20327-49f6-46cb-ae8a-a54414133b8e,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16269801
16816662,UA,UNA,,S,{0E5F81D6-619B-4223-AB49-7E7FF7A5961D},UNA00054268,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,0000/00/00,,,,,,"Brian R. Keener",,,,1999,,,,,,"Sandstone outcrop. | Scrubby tree with many basal offshoots. | Flowers Present",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, verbatimCoordinates",,,,,,,,0,,,,,"United States",Alabama,Blount,,,,1,,,,,,,,,,,,,,,,,,,,,"1000-01-01 01:00:00",UNA00054268,286,urn:uuid:5e31c9eb-636b-47d5-afdf-7af217e70444,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16816662
16816663,UA,UNA,,S,{2FAE82CB-4D5A-4BB3-84AA-1B7EDD4606B5},UNA00054243,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,0000/00/00,,,,,,"Brian R. Keener",,,,1998,,,,,,"Sandstone outcrop. | Scrubby tree with many basal off shoots. | Neither Present",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, verbatimCoordinates",,,,,,,,0,,,,,"United States",Alabama,Blount,,,,1,,,,,,,,,,,,,,,,,,,,,"1000-01-01 01:00:00",UNA00054243,286,urn:uuid:c7218d77-ab41-4e9d-958d-5eb1bd9c51aa,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16816663
16816664,UA,UNA,,S,{12D10A40-3122-437E-8F74-2E6E6B7B8673},UNA00064531,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,0000/00/00,,,,,,"Alvin R. Diamond",,,,2005,,,,,,"Xeric ridge top | Fruits Present",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, verbatimCoordinates",,,,,,,,0,,,,,"United States",Alabama,Chilton,,,,1,,,,,,,,,,,,,,,,,,,,,"2005-11-02 17:12:48",UNA00064531,286,urn:uuid:4c83365e-4c73-454f-bbdd-1865d139a1d3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16816664
16816665,UA,UNA,,S,{B1E39E5C-65DC-4621-97A2-ECC090518276},UNA00068654,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,0000/00/00,,,,,,"Brian R. Keener",,,,2007,,,,,,"| Growing around margin of sandstone outcrop; not in depressions and crevices of bare rock. | Neither Present",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, verbatimCoordinates",,,,,,,,0,,,,,"United States",Alabama,Etowah,,,,1,,,,,,,,,,,,,,,,,,,,,"2008-09-08 19:53:42",UNA00068654,286,urn:uuid:2cefc144-aa3c-4bf2-a724-6a6dc6d26e0d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16816665
16816666,UA,UNA,,S,{3D39F1A6-92D2-4305-8901-F57DEA211453},UNA00064957,,"Plantae|Magnoliophyta|Eudicots|Core Eudicots|Fabids|Rosids|Fagales|Fagaceae|Quercus",Plantae,Magnoliophyta,,Fagales,Fagaceae,"Quercus boyntonii",97531,Beadle,Quercus,,boyntonii,,,Species,,0000/00/00,,,,,,"Brian R. Keener",,,,2006,,,,,,"Sandstone outcrop. | Shrub to 3 tall. | Neither Present",,,,,"field values redacted: eventDate, month, day, startDayOfYear, verbatimEventDate, recordNumber, locality, decimalLatitude, decimalLongitude, verbatimCoordinates",,,,,,,,0,,,,,"United States",Alabama,"Saint Clair",,,,1,,,,,,,,,,,,,,,,,,,,,"2006-06-14 20:57:56",UNA00064957,286,urn:uuid:2f4807f1-4ebf-4fea-ba42-deeeae89e713,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=16816666
