coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
4315058,https://storage.idigbio.org/portals/seinet/ngreatplains/HPC/201604/880_2041_1460561569_lg.jpg,https://storage.idigbio.org/portals/seinet/ngreatplains/HPC/201604/880_2041_1460561569_lg.jpg,https://storage.idigbio.org/portals/seinet/ngreatplains/HPC/201604/880_2041_1460561569_tn.jpg,https://storage.idigbio.org/portals/seinet/ngreatplains/HPC/201604/880_2041_1460561569.jpg,,"Howard Payne University","CC BY (Attribution)",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:1458b10a-9957-469d-8ab3-ef0f9f5626de,"2016-04-13 08:32:50",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4315058,StillImage,Photograph,en
4315059,https://storage.idigbio.org/portals/seinet/ngreatplains/HPC/201604/880_2042_1460561429_lg.jpg,https://storage.idigbio.org/portals/seinet/ngreatplains/HPC/201604/880_2042_1460561429_lg.jpg,https://storage.idigbio.org/portals/seinet/ngreatplains/HPC/201604/880_2042_1460561429_tn.jpg,https://storage.idigbio.org/portals/seinet/ngreatplains/HPC/201604/880_2042_1460561429.jpg,,"Howard Payne University","CC BY (Attribution)",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:c10d831f-0cd2-4388-b54e-ac58f264727a,"2016-04-13 08:30:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4315059,StillImage,Photograph,en
4596017,http://plantdata.bio.cmich.edu/symbiota_grab/CMC/0/1/4/26/CMC00010426.JPG,http://plantdata.bio.cmich.edu/symbiota_grab/CMC/0/1/4/26/CMC00010426.JPG,https://storage.idigbio.org/portals/seinet/midwest/CMC/CMC00010/CMC00010426_tn.jpg,https://storage.idigbio.org/portals/seinet/midwest/CMC/CMC00010/CMC00010426.JPG,,"Central Michigan University Herbarium (CMC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:fa161f83-1fc6-4585-948c-5135771b28c8,"2017-03-18 02:05:50",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4596017,StillImage,Photograph,en
4855783,https://www.rmh.uwyo.edu/data/gmapviewer.php?Image=RM0002734,https://www.rmh.uwyo.edu/data/gmapviewer.php?Image=RM0002734,https://rmh.uwyo.edu/data/tiles/RM/0/RM0002734/RM0002734_tb.jpg,,,"Rocky Mountain Herbarium (RM)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8411a6e7-5b60-4a98-a904-567c320b3c45,"2021-01-07 17:23:51",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4855783,StillImage,Photograph,en
4855783,https://www.rmh.uwyo.edu/data/gmapviewer.php?Image=RM0002734_a,https://www.rmh.uwyo.edu/data/gmapviewer.php?Image=RM0002734_a,https://rmh.uwyo.edu/data/tiles/RM/0/RM0002734_a/RM0002734_a_tb.jpg,,,"Rocky Mountain Herbarium (RM)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c24bd987-ca78-4708-976d-c5daf23de16f,"2021-01-07 17:23:51",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=4855783,StillImage,Photograph,en
5504664,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077114_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077114_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077114_tn.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077114.jpg,,"Desert Botanical Garden Herbarium (DES)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7e7c4dbe-33c9-4d82-8eec-a0874d989f9c,"2015-04-29 11:17:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5504664,StillImage,Photograph,en
5504666,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077365_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077365_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077365_tn.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077365.jpg,,"Desert Botanical Garden Herbarium (DES)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ce86108e-05b9-40b4-84a9-4dcd8936835b,"2015-04-29 10:52:12",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5504666,StillImage,Photograph,en
5504667,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077380_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077380_lg.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077380_tn.jpg,https://swbiodiversity.org/imglib/h_seinet/seinet/DES/DES00077/DES00077380.jpg,,"Desert Botanical Garden Herbarium (DES)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2f95d8c9-dfe4-4006-a2e0-d9e2ae0e29f8,"2015-04-29 10:51:13",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5504667,StillImage,Photograph,en
5725789,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079295_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079295_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079295_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079295_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:acd748ca-2663-48f5-9d55-d0dc808c11e1,"2020-06-05 07:50:07",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5725789,StillImage,Photograph,en
5725790,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079296_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079296_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079296_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079296_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b2a4d433-2327-4ae1-897b-59fb90a36920,"2020-06-05 07:50:08",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5725790,StillImage,Photograph,en
5725791,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079297_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079297_L.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079297_TN.JPG,https://cyberfloralouisiana.com/images/LSUCollections/Vascular/LSU/00/079/LSU00079297_WR.JPG,,"Louisiana State University, Shirley C. Tucker Herbarium (LSU-Vascular Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c692055b-051d-4bf1-8312-a4416d657e7f,"2020-06-05 07:50:07",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5725791,StillImage,Photograph,en
5761473,https://api.idigbio.org/v2/media/8e4a44b6124e657692fd1e5997415596,https://api.idigbio.org/v2/media/8e4a44b6124e657692fd1e5997415596,https://api.idigbio.org/v2/media/8e4a44b6124e657692fd1e5997415596?size=thumbnail,https://api.idigbio.org/v2/media/8e4a44b6124e657692fd1e5997415596?size=webview,,"Fort Lewis College Herbarium (FLD)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:25f350d9-18d7-4fe4-9b0a-0264bc353310,"2018-09-28 10:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5761473,StillImage,Photograph,en
5761474,https://api.idigbio.org/v2/media/abcadef2b5728475fa4bfb47d08fd113,https://api.idigbio.org/v2/media/abcadef2b5728475fa4bfb47d08fd113,https://api.idigbio.org/v2/media/abcadef2b5728475fa4bfb47d08fd113?size=thumbnail,https://api.idigbio.org/v2/media/abcadef2b5728475fa4bfb47d08fd113?size=webview,,"Fort Lewis College Herbarium (FLD)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2e27dfbe-c770-4ded-b29a-243dfbc25139,"2018-09-28 10:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5761474,StillImage,Photograph,en
5761475,https://api.idigbio.org/v2/media/59449e907bceb59aab0cf6add835ac3c,https://api.idigbio.org/v2/media/59449e907bceb59aab0cf6add835ac3c,https://api.idigbio.org/v2/media/59449e907bceb59aab0cf6add835ac3c?size=thumbnail,https://api.idigbio.org/v2/media/59449e907bceb59aab0cf6add835ac3c?size=webview,,"Fort Lewis College Herbarium (FLD)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:dbe66d5c-19f5-4a48-87ee-3e95b98dbafa,"2018-09-28 10:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5761475,StillImage,Photograph,en
5761476,https://api.idigbio.org/v2/media/d1589e4e23d1d9c12017202602a19f64,https://api.idigbio.org/v2/media/d1589e4e23d1d9c12017202602a19f64,https://api.idigbio.org/v2/media/d1589e4e23d1d9c12017202602a19f64?size=thumbnail,https://api.idigbio.org/v2/media/d1589e4e23d1d9c12017202602a19f64?size=webview,,"Fort Lewis College Herbarium (FLD)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0a0c05f2-7060-45ab-88cc-55c14e0b0363,"2018-09-28 10:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5761476,StillImage,Photograph,en
6469444,http://sweetgum.nybg.org/images3/562/790/00201906.jpg,http://sweetgum.nybg.org/images3/562/790/00201906.jpg,https://storage.idigbio.org/portals/seinet/midwest/misc/201504/webmedia_1429631709_tn.jpg,https://storage.idigbio.org/portals/seinet/midwest/misc/201504/webmedia_1429631709_web.jpg,,"New York Botanical Garden Steere Herbarium (NY)","CC BY (Attribution)",http://creativecommons.org/licenses/by/3.0/,,,urn:uuid:e7b0f845-c452-4569-8dd7-dcbe6e91ab36,"2017-06-20 15:41:04",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6469444,StillImage,Photograph,en
6694317,https://api.idigbio.org/v2/media/e12b90767fb9eeeea2d95f601943e689?size=fullsize,https://api.idigbio.org/v2/media/e12b90767fb9eeeea2d95f601943e689?size=fullsize,https://api.idigbio.org/v2/media/e12b90767fb9eeeea2d95f601943e689?size=thumbnail,https://api.idigbio.org/v2/media/e12b90767fb9eeeea2d95f601943e689?size=webview,,"Natural History Museum of Utah","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:fa8c252d-f1c4-4aa0-b567-b788852e40d2,"2016-12-30 14:41:29",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6694317,StillImage,Photograph,en
7445771,https://bisque.cyverse.org/image_service/image/00-J4r9uEAEE3CGguZZAAv7AS?resize=4000&format=jpeg,https://bisque.cyverse.org/image_service/image/00-J4r9uEAEE3CGguZZAAv7AS?resize=4000&format=jpeg,"https://bisque.cyverse.org/image_service/image/00-J4r9uEAEE3CGguZZAAv7AS?thumbnail=200,200",https://bisque.cyverse.org/image_service/image/00-J4r9uEAEE3CGguZZAAv7AS?resize=1250&format=jpeg,,"North Carolina State University Vascular Plant Herbarium (NCSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3ef8310c-0cd8-4ffb-be98-8e72b976f2a1,"2015-09-21 11:00:17",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=7445771,StillImage,Photograph,en
7445772,https://bisque.cyverse.org/image_service/image/00-7nfBL2nkLnskvwnADP3kvn?resize=4000&format=jpeg,https://bisque.cyverse.org/image_service/image/00-7nfBL2nkLnskvwnADP3kvn?resize=4000&format=jpeg,"https://bisque.cyverse.org/image_service/image/00-7nfBL2nkLnskvwnADP3kvn?thumbnail=200,200",https://bisque.cyverse.org/image_service/image/00-7nfBL2nkLnskvwnADP3kvn?resize=1250&format=jpeg,,"North Carolina State University Vascular Plant Herbarium (NCSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9512af60-ec1e-4c32-bfbe-0e0a50478762,"2015-09-21 11:00:17",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=7445772,StillImage,Photograph,en
7445773,https://bisque.cyverse.org/image_service/image/00-Vzrsh3C3v5LANW3mk7oKBi?resize=4000&format=jpeg,https://bisque.cyverse.org/image_service/image/00-Vzrsh3C3v5LANW3mk7oKBi?resize=4000&format=jpeg,"https://bisque.cyverse.org/image_service/image/00-Vzrsh3C3v5LANW3mk7oKBi?thumbnail=200,200",https://bisque.cyverse.org/image_service/image/00-Vzrsh3C3v5LANW3mk7oKBi?resize=1250&format=jpeg,,"North Carolina State University Vascular Plant Herbarium (NCSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:04c09a1b-9be5-4335-a2db-ef9121764f45,"2015-09-21 11:00:17",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=7445773,StillImage,Photograph,en
7445774,https://bisque.cyverse.org/image_service/image/00-zifpzey2fB9D7w8yHgpYnV?resize=4000&format=jpeg,https://bisque.cyverse.org/image_service/image/00-zifpzey2fB9D7w8yHgpYnV?resize=4000&format=jpeg,"https://bisque.cyverse.org/image_service/image/00-zifpzey2fB9D7w8yHgpYnV?thumbnail=200,200",https://bisque.cyverse.org/image_service/image/00-zifpzey2fB9D7w8yHgpYnV?resize=1250&format=jpeg,,"North Carolina State University Vascular Plant Herbarium (NCSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6b920bb9-2daf-4d73-b45b-6f021356322f,"2015-09-21 11:00:17",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=7445774,StillImage,Photograph,en
7445775,https://bisque.cyverse.org/image_service/image/00-aCARtqKBsHQ5cLLTJQHqA3?resize=4000&format=jpeg,https://bisque.cyverse.org/image_service/image/00-aCARtqKBsHQ5cLLTJQHqA3?resize=4000&format=jpeg,"https://bisque.cyverse.org/image_service/image/00-aCARtqKBsHQ5cLLTJQHqA3?thumbnail=200,200",https://bisque.cyverse.org/image_service/image/00-aCARtqKBsHQ5cLLTJQHqA3?resize=1250&format=jpeg,,"North Carolina State University Vascular Plant Herbarium (NCSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6f021166-80fe-45f8-9c17-763dc8ee0524,"2015-09-21 11:00:17",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=7445775,StillImage,Photograph,en
7445776,https://bisque.cyverse.org/image_service/image/00-yXi56wtEEjTjtGnMUE7px7?resize=4000&format=jpeg,https://bisque.cyverse.org/image_service/image/00-yXi56wtEEjTjtGnMUE7px7?resize=4000&format=jpeg,"https://bisque.cyverse.org/image_service/image/00-yXi56wtEEjTjtGnMUE7px7?thumbnail=200,200",https://bisque.cyverse.org/image_service/image/00-yXi56wtEEjTjtGnMUE7px7?resize=1250&format=jpeg,,"North Carolina State University Vascular Plant Herbarium (NCSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e2de62d2-d3e9-4b58-9b03-5b4b32265cd2,"2015-09-21 11:00:17",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=7445776,StillImage,Photograph,en
8058167,https://api.idigbio.org/v2/media/fd5818b5bd3f3429ed38f08d641b142a?size=fullsize,https://api.idigbio.org/v2/media/fd5818b5bd3f3429ed38f08d641b142a?size=fullsize,https://api.idigbio.org/v2/media/fd5818b5bd3f3429ed38f08d641b142a?size=thumbnail,https://api.idigbio.org/v2/media/fd5818b5bd3f3429ed38f08d641b142a?size=webview,,"The Navajo Nation","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0d2d1d3b-b4e3-4ef9-ad7b-9e0ee44a55a2,"2018-04-05 11:58:03",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8058167,StillImage,Photograph,en
8464869,https://api.idigbio.org/v2/media/dd69eba8fa471eeadd7ca29d47c153be?size=fullsize,https://api.idigbio.org/v2/media/dd69eba8fa471eeadd7ca29d47c153be?size=fullsize,https://api.idigbio.org/v2/media/dd69eba8fa471eeadd7ca29d47c153be?size=thumbnail,https://api.idigbio.org/v2/media/dd69eba8fa471eeadd7ca29d47c153be?size=webview,,"The Navajo Nation","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f92e9c9d-0b60-4a0a-81dc-f12f6b6878ca,"2018-04-05 11:58:09",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8464869,StillImage,Photograph,en
8676052,https://bisque.cyverse.org/image_service/image/00-ZbLFHGeuZ7TSrFf3DbVRND?resize=4000&format=jpeg,https://bisque.cyverse.org/image_service/image/00-ZbLFHGeuZ7TSrFf3DbVRND?resize=4000&format=jpeg,"https://bisque.cyverse.org/image_service/image/00-ZbLFHGeuZ7TSrFf3DbVRND?thumbnail=200,200",https://bisque.cyverse.org/image_service/image/00-ZbLFHGeuZ7TSrFf3DbVRND?resize=1250&format=jpeg,,"University of Richmond Herbarium (URV)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:906fad08-eb12-4de1-adf1-adaf79ca5b6b,"2017-08-23 12:21:37",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=8676052,StillImage,Photograph,en
9061410,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Acorn_1461963460_lg.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Acorn_1461963460_lg.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Acorn_1461963460_tn.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Acorn_1461963460.jpg,,"Utah State University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:8733610b-4072-4e33-87fc-bd97a0d3f58e,"2016-04-29 13:57:40",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9061410,StillImage,Photograph,en
9061410,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Habitat_1461963480_lg.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Habitat_1461963480_lg.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Habitat_1461963480_tn.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Habitat_1461963480.jpg,,"Utah State University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:aeafe0d3-fd76-4ba8-a141-d1bab58f0280,"2016-04-29 13:58:01",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9061410,StillImage,Photograph,en
9061410,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Leaves_1461963499_lg.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Leaves_1461963499_lg.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Leaves_1461963499_tn.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Leaves_1461963499.jpg,,"Utah State University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:27df8f92-34c8-4737-82b7-b369efdf875f,"2016-04-29 13:58:20",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9061410,StillImage,Photograph,en
9061410,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Shrub_1461963518_lg.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Shrub_1461963518_lg.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Shrub_1461963518_tn.jpg,https://storage.idigbio.org/portals/seinet/intermt/USU_UTC/201604/Shrub_1461963518.jpg,,"Utah State University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:f3af2208-6cd8-4b76-9976-5d142be4229e,"2016-04-29 13:58:39",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9061410,StillImage,Photograph,en
9061410,https://api.idigbio.org/v2/media/d906ab2fb6c0b18ad6a6c238a6eec61f?size=fullsize,https://api.idigbio.org/v2/media/d906ab2fb6c0b18ad6a6c238a6eec61f?size=fullsize,https://api.idigbio.org/v2/media/d906ab2fb6c0b18ad6a6c238a6eec61f?size=thumbnail,https://api.idigbio.org/v2/media/d906ab2fb6c0b18ad6a6c238a6eec61f?size=webview,,"Utah State University","CC0 1.0 (Public-domain)",http://creativecommons.org/publicdomain/zero/1.0/,,,urn:uuid:ef80623b-f78c-43bb-adf7-f65d4f19cff0,"2017-05-20 18:14:04",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9061410,StillImage,Photograph,en
9783566,https://bisque.cyverse.org/image_service/image/00-VKB8nLZbRewSNT6UNGQHtR?resize=4000&format=jpeg,https://bisque.cyverse.org/image_service/image/00-VKB8nLZbRewSNT6UNGQHtR?resize=4000&format=jpeg,"https://bisque.cyverse.org/image_service/image/00-VKB8nLZbRewSNT6UNGQHtR?thumbnail=200,200",https://bisque.cyverse.org/image_service/image/00-VKB8nLZbRewSNT6UNGQHtR?resize=1250&format=jpeg,,"Valdosta State University Herbarium (VSC)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:cab8d843-ea74-4c81-a5be-db575ccd5d41,"2016-07-14 05:53:41",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=9783566,StillImage,Photograph,en
11131207,https://api.idigbio.org/v2/media/d24e34a5828d8aef26d1157fef94080b,https://api.idigbio.org/v2/media/d24e34a5828d8aef26d1157fef94080b,https://api.idigbio.org/v2/media/d24e34a5828d8aef26d1157fef94080b?size=thumbnail,https://api.idigbio.org/v2/media/d24e34a5828d8aef26d1157fef94080b?size=webview,,"Fort Lewis College Herbarium (FLD)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:2e353ade-9eb7-47bb-9ebc-cd18be24e7aa,"2018-09-28 10:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11131207,StillImage,Photograph,en
11131343,https://api.idigbio.org/v2/media/f7ce2d348b0d4e8d34402b193b3188a6,https://api.idigbio.org/v2/media/f7ce2d348b0d4e8d34402b193b3188a6,https://api.idigbio.org/v2/media/f7ce2d348b0d4e8d34402b193b3188a6?size=thumbnail,https://api.idigbio.org/v2/media/f7ce2d348b0d4e8d34402b193b3188a6?size=webview,,"Fort Lewis College Herbarium (FLD)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:0df67a94-3231-4bb7-b571-48745c89dbed,"2018-09-28 10:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11131343,StillImage,Photograph,en
11133139,https://api.idigbio.org/v2/media/db213f083acea0d5cc04a9ef9d5fff3c,https://api.idigbio.org/v2/media/db213f083acea0d5cc04a9ef9d5fff3c,https://api.idigbio.org/v2/media/db213f083acea0d5cc04a9ef9d5fff3c?size=thumbnail,https://api.idigbio.org/v2/media/db213f083acea0d5cc04a9ef9d5fff3c?size=webview,,"Fort Lewis College Herbarium (FLD)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:6a8473e9-259d-478d-93a2-af862d7fdaac,"2018-09-28 10:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11133139,StillImage,Photograph,en
11133182,https://api.idigbio.org/v2/media/eddc970f181da9aa2cf4e3ce19431858,https://api.idigbio.org/v2/media/eddc970f181da9aa2cf4e3ce19431858,https://api.idigbio.org/v2/media/eddc970f181da9aa2cf4e3ce19431858?size=thumbnail,https://api.idigbio.org/v2/media/eddc970f181da9aa2cf4e3ce19431858?size=webview,,"Fort Lewis College Herbarium (FLD)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3c3048da-c608-4e37-846f-bbe1313b91f9,"2018-09-28 10:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11133182,StillImage,Photograph,en
11133205,https://api.idigbio.org/v2/media/59f5470dc01d8710f45183d2f6c8e703,https://api.idigbio.org/v2/media/59f5470dc01d8710f45183d2f6c8e703,https://api.idigbio.org/v2/media/59f5470dc01d8710f45183d2f6c8e703?size=thumbnail,https://api.idigbio.org/v2/media/59f5470dc01d8710f45183d2f6c8e703?size=webview,,"Fort Lewis College Herbarium (FLD)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c79014c1-7028-41bc-a216-6ab35620e27b,"2018-09-28 10:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11133205,StillImage,Photograph,en
11133223,https://api.idigbio.org/v2/media/1b0606a569db3a7f2682ff776614fada,https://api.idigbio.org/v2/media/1b0606a569db3a7f2682ff776614fada,https://api.idigbio.org/v2/media/1b0606a569db3a7f2682ff776614fada?size=thumbnail,https://api.idigbio.org/v2/media/1b0606a569db3a7f2682ff776614fada?size=webview,,"Fort Lewis College Herbarium (FLD)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:9d90afb5-2623-4c7c-afa6-c3aa61a0c388,"2018-09-28 10:51:31",image/jpeg,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=11133223,StillImage,Photograph,en
